CAGDP1 County gross domestic product (GDP) summary
CAGDP1 County gross domestic product (GDP) summary
County
GeoFIPS,GeoName,2022,2023,2024
46119,"Sully, SD",129741,131500,82800
46121,"Todd, SD",228954,248069,250799
46123,"Tripp, SD",250381,273917,272734
46125,"Turner, SD",421297,457502,465979
46127,"Union, SD",1750465,1811249,1817614
46129,"Walworth, SD",249196,253861,232464
46135,"Yankton, SD",1381329,1423951,1401101
46137,"Ziebach, SD",51732,62287,42862
47001,"Anderson, TN",5879426,5827444,6009989
47003,"Bedford, TN",2169364,2169382,2361433
47005,"Benton, TN",408882,431331,448450
47007,"Bledsoe, TN",239954,255402,283940
47009,"Blount, TN",6814847,7221916,7456181
47011,"Bradley, TN",4890310,4898198,5089918
47013,"Campbell, TN",1033216,1043810,1111675
47015,"Cannon, TN",321972,326817,328899
47017,"Carroll, TN",689509,729021,768461
47019,"Carter, TN",1115151,1133392,1183440
47021,"Cheatham, TN",1289656,1322701,1406748
47023,"Chester, TN",380867,390170,397463
47025,"Claiborne, TN",826427,825272,830755
47027,"Clay, TN",230636,202395,255912
47029,"Cocke, TN",844233,843092,922002
47031,"Coffee, TN",3168153,3272420,3383843
47033,"Crockett, TN",556744,573431,593584
47035,"Cumberland, TN",1837028,1993975,2073458
47037,"Davidson, TN",84960706,89360779,93016890
47039,"Decatur, TN",319960,333445,346868
47041,"DeKalb, TN",813530,759369,747514
47043,"Dickson, TN",2141552,2245961,2318214
47045,"Dyer, TN",1772448,1810944,1795862
47047,"Fayette, TN",1437538,1492760,1559195
47049,"Fentress, TN",510735,544346,599552
47051,"Franklin, TN",1339223,1371735,1429025
47053,"Gibson, TN",1462232,1568427,1515088
47055,"Giles, TN",1235750,1272149,1288536
47057,"Grainger, TN",504545,516620,547389
47059,"Greene, TN",2500149,2524342,2594683
47061,"Grundy, TN",251007,253373,264694
47063,"Hamblen, TN",3503453,3628098,3716353
47065,"Hamilton, TN",29590804,29171914,29365770
47067,"Hancock, TN",94914,104641,96709
47069,"Hardeman, TN",603395,611785,625489
47071,"Hardin, TN",1034833,998751,1040358
47073,"Hawkins, TN",1914776,1800012,1916726
47075,"Haywood, TN",900258,804203,1038312
47077,"Henderson, TN",763267,780561,796728
47079,"Henry, TN",1315326,1365455,1287446
47081,"Hickman, TN",539557,535148,543768
47083,"Houston, TN",148711,160367,163565
47085,"Humphreys, TN",866809,858285,897413
47087,"Jackson, TN",224613,234635,238912
47089,"Jefferson, TN",1768798,1758822,1865852
47091,"Johnson, TN",431084,443425,452424
47093,"Knox, TN",31851917,33491110,34553606
47095,"Lake, TN",119543,133366,112077
47097,"Lauderdale, TN",668654,714387,718208
47099,"Lawrence, TN",1131908,1192054,1225849
47101,"Lewis, TN",332606,361932,379324
47103,"Lincoln, TN",1196060,1201389,1325734
47105,"Loudon, TN",2387466,2304689,2348254
47107,"McMinn, TN",2186589,2130581,2179357
47109,"McNairy, TN",532200,553949,585889
47111,"Macon, TN",609572,567457,642499
47113,"Madison, TN",6367512,6489933,6668423
47115,"Marion, TN",866354,870370,910573
47117,"Marshall, TN",1287625,1339365,1343498
47119,"Maury, TN",5066273,5456683,5809006
47121,"Meigs, TN",263196,259262,266538
47123,"Monroe, TN",1584762,1758106,1789367
47125,"Montgomery, TN",6791405,6987374,7271428
47127,"Moore, TN",572461,522391,509553
47129,"Morgan, TN",332871,349404,365302
47131,"Obion, TN",1279031,1331955,1294351
47133,"Overton, TN",566525,593305,610787
47135,"Perry, TN",174937,193909,208584
47137,"Pickett, TN",143931,145851,161553
47139,"Polk, TN",401140,348913,372766
47141,"Putnam, TN",3902007,4012348,4126248
47143,"Rhea, TN",2680847,2246683,2343174
47145,"Roane, TN",2838548,2800168,2827292
47147,"Robertson, TN",2629545,2733345,2847893
47149,"Rutherford, TN",20446148,21046346,21930022
47151,"Scott, TN",506945,512020,536248
47153,"Sequatchie, TN",334016,346624,353039
47155,"Sevier, TN",5292906,5691952,5816639
47157,"Shelby, TN",66036744,67882445,67994503
47159,"Smith, TN",728585,717955,669039
47161,"Stewart, TN",946506,836831,911129
47163,"Sullivan, TN",8933380,8944977,9483104
47165,"Sumner, TN",8686447,8797173,9232461
47167,"Tipton, TN",1329653,1344936,1345719
47169,"Trousdale, TN",218877,219774,229462
47171,"Unicoi, TN",586796,602807,634337
47173,"Union, TN",338789,344863,351540
47175,"Van Buren, TN",100160,101065,101397
47177,"Warren, TN",1446301,1489909,1559877
47179,"Washington, TN",6593572,7043040,7192025
47181,"Wayne, TN",378657,389305,418889
47183,"Weakley, TN",1127240,1123141,1047445
47185,"White, TN",799893,843780,842758
47187,"Williamson, TN",29523270,31224125,31510387
47189,"Wilson, TN",6960269,7320607,7715815
48001,"Anderson, TX",2106124,2175518,2150054
48003,"Andrews, TX",2780286,4453975,4737748
48005,"Angelina, TX",3368400,3513734,3586981
48007,"Aransas, TX",763505,749414,743698
48009,"Archer, TX",313001,334707,353124
48011,"Armstrong, TX",62086,62787,84359
48013,"Atascosa, TX",2759759,3727150,4304185
48015,"Austin, TX",1631521,1674236,1769939
48017,"Bailey, TX",383076,440126,475336
48019,"Bandera, TX",405996,410898,421406
48021,"Bastrop, TX",2961156,3221482,3344351
48023,"Baylor, TX",182990,175335,184930
48025,"Bee, TX",744954,814829,879620
48027,"Bell, TX",18413285,19480263,20351868
48029,"Bexar, TX",118422612,123250308,127563908
48031,"Blanco, TX",506577,520571,547705
48033,"Borden, TX",476668,892658,1091478
48035,"Bosque, TX",618711,662372,658993
48037,"Bowie, TX",3735269,3899306,4034276
48039,"Brazoria, TX",17112749,17295666,18217082
48041,"Brazos, TX",11626135,12111928,12496050
48043,"Brewster, TX",420384,443470,473515
48045,"Briscoe, TX",121281,105549,64270
48047,"Brooks, TX",266225,288011,257355
48049,"Brown, TX",1431252,1490130,1506419
48051,"Burleson, TX",853345,1092459,1075086
48053,"Burnet, TX",2002938,2063356,2074267
48055,"Caldwell, TX",1040302,1153009,1214974
48057,"Calhoun, TX",3752014,3786417,4206466
48059,"Callahan, TX",364509,406541,427189
48061,"Cameron, TX",12358584,12842544,13570589
48063,"Camp, TX",412700,408724,414456
48065,"Carson, TX",965886,999672,971040
48067,"Cass, TX",1013243,1126120,1207268
48069,"Castro, TX",626432,783812,844715
48071,"Chambers, TX",2633280,2999293,2888587
48073,"Cherokee, TX",1375843,1533447,1606405
48075,"Childress, TX",311481,288233,276931
48077,"Clay, TX",220675,249036,337702
48079,"Cochran, TX",232190,246718,258281
48081,"Coke, TX",190726,208359,246134
48083,"Coleman, TX",220345,233984,220525
48085,"Collin, TX",84571121,90073638,94982449
48087,"Collingsworth, TX",80041,88841,82209
48089,"Colorado, TX",894518,944425,923914
48091,"Comal, TX",8231886,8617951,9194530
48093,"Comanche, TX",467749,474208,519767
48095,"Concho, TX",211151,231155,231602
48097,"Cooke, TX",2461366,2668373,2896103
48099,"Coryell, TX",1733099,1729585,1762428
48101,"Cottle, TX",98316,108780,115495
48103,"Crane, TX",626772,1009027,1037704
48105,"Crockett, TX",551656,689975,690649
48107,"Crosby, TX",235344,250098,205032
48109,"Culberson, TX",2206308,3216025,3546804
48111,"Dallam, TX",629210,792215,767321
48113,"Dallas, TX",297132937,307782655,311747303
48115,"Dawson, TX",771993,1011813,1347444
48117,"Deaf Smith, TX",1369113,1654312,1640858
48119,"Delta, TX",101588,122597,138621
48121,"Denton, TX",47637898,49285778,50216254
48123,"DeWitt, TX",2688242,3774400,3973228
48125,"Dickens, TX",97305,110130,99936
48127,"Dimmit, TX",2134851,3546898,3410651
48129,"Donley, TX",122250,141188,134886
48131,"Duval, TX",311764,335709,291492
48133,"Eastland, TX",734329,744867,757061
48135,"Ector, TX",11723302,13356754,13751509
48137,"Edwards, TX",65555,77325,63532
48139,"Ellis, TX",7488713,7676693,8231178
48141,"El Paso, TX",37151060,39019392,42288300
48143,"Erath, TX",1712605,1762741,1897376
48145,"Falls, TX",401408,491554,513922
48147,"Fannin, TX",1029963,1085691,1148993
48149,"Fayette, TX",1615450,1753750,1731107
48151,"Fisher, TX",360502,429688,382875
48153,"Floyd, TX",343103,308685,288050
48155,"Foard, TX",108853,104306,99443
48157,"Fort Bend, TX",34650175,36728959,39054035
48159,"Franklin, TX",459285,479808,523476
48161,"Freestone, TX",911090,1021962,992574
48163,"Frio, TX",1044343,1299444,1297008
48165,"Gaines, TX",1575314,2061849,1965380
48167,"Galveston, TX",18590021,18705997,20111790
48169,"Garza, TX",200894,254286,246030
48171,"Gillespie, TX",1360498,1323378,1362241
48173,"Glasscock, TX",2095538,4001450,4581798
48175,"Goliad, TX",277818,289846,275297
48177,"Gonzales, TX",2330546,3069121,3237084
48179,"Gray, TX",1002743,1124985,1148517
48181,"Grayson, TX",5558816,6231562,6585066
48183,"Gregg, TX",7985825,8401346,8441207
48185,"Grimes, TX",1088306,1126833,1130456
48187,"Guadalupe, TX",11144694,11903110,12526823
48189,"Hale, TX",1319372,1339377,1360507
48191,"Hall, TX",84559,92697,82094
48193,"Hamilton, TX",270446,287174,295065
48195,"Hansford, TX",450319,731845,674688
48197,"Hardeman, TX",223356,220281,218160
48199,"Hardin, TX",1378774,1380702,1447941
48201,"Harris, TX",414182103,441956878,458701746
48203,"Harrison, TX",4534230,4616429,4598011
48205,"Hartley, TX",644597,858122,940369
48207,"Haskell, TX",309874,366741,334767
48209,"Hays, TX",10148846,10929926,11726892
48211,"Hemphill, TX",354695,412756,368662
48213,"Henderson, TX",1902025,2049260,2139968
48215,"Hidalgo, TX",23120685,23626970,24238655
48217,"Hill, TX",1143135,1225303,1302570
48219,"Hockley, TX",1446787,1741726,1730951
48221,"Hood, TX",2571372,2703376,2770835
48223,"Hopkins, TX",1826278,1934140,2120501
48225,"Houston, TX",913800,960509,999626
48227,"Howard, TX",6187601,9771304,9008488
48229,"Hudspeth, TX",158771,180663,173359
48231,"Hunt, TX",4566803,5004495,5274871
48233,"Hutchinson, TX",4256802,4788923,7471998
48235,"Irion, TX",693290,994143,932243
48237,"Jack, TX",424538,408509,382244
48239,"Jackson, TX",575388,600109,609148
48241,"Jasper, TX",1014208,1063670,1105886
48243,"Jeff Davis, TX",72670,77226,81562
48245,"Jefferson, TX",18535082,18944474,21299598
48247,"Jim Hogg, TX",161116,174932,171202
48249,"Jim Wells, TX",1597329,1655919,1625502
48251,"Johnson, TX",6541466,6752147,7126899
48253,"Jones, TX",504723,475637,463313
48255,"Karnes, TX",4867168,6631013,6619033
48257,"Kaufman, TX",4637728,4928803,5252297
48259,"Kendall, TX",2466420,2609677,2737026
48261,"Kenedy, TX",249177,241116,212344
48263,"Kent, TX",119855,187369,265272
48265,"Kerr, TX",2371562,2408512,2493483
48267,"Kimble, TX",149011,161570,156361
48269,"King, TX",67791,95944,101872
48271,"Kinney, TX",110819,116293,126074
48273,"Kleberg, TX",1110868,1206086,1247255
48275,"Knox, TX",258262,247276,236447
48277,"Lamar, TX",2747432,2792983,2830306
48279,"Lamb, TX",726910,780955,763404
48281,"Lampasas, TX",544735,552074,580216
48283,"La Salle, TX",2293625,3590518,3809427
48285,"Lavaca, TX",1130385,1347666,1362517
48287,"Lee, TX",763870,901383,1094380
48289,"Leon, TX",754174,856371,959714
48291,"Liberty, TX",2367473,2480224,2567666
48293,"Limestone, TX",1318301,1534329,1607249
48295,"Lipscomb, TX",450471,516096,522346
48297,"Live Oak, TX",1566770,2326036,2572913
48299,"Llano, TX",812753,869097,873244
48301,"Loving, TX",5472260,9254106,10797298
48303,"Lubbock, TX",14673006,15143353,15402026
48305,"Lynn, TX",360323,329889,276433
48307,"McCulloch, TX",331455,358714,329903
48309,"McLennan, TX",13527294,13998484,14524159
48311,"McMullen, TX",958758,1755200,2093132
48313,"Madison, TX",506938,583242,621936
48315,"Marion, TX",271966,297296,302697
48317,"Martin, TX",6752688,12576169,15076951
48319,"Mason, TX",114794,130566,121163
48321,"Matagorda, TX",2253655,2315742,2232448
48323,"Maverick, TX",1851878,2015239,2067877
48325,"Medina, TX",1159144,1237451,1225078
48327,"Menard, TX",45795,53770,48742
48329,"Midland, TX",25013723,34397592,36432786
48331,"Milam, TX",657452,733604,756865
48333,"Mills, TX",254456,298112,286901
48335,"Mitchell, TX",272158,358311,406134
48337,"Montague, TX",626365,648507,638083
48339,"Montgomery, TX",35780381,37839046,39558095
48341,"Moore, TX",3476445,3331837,3843391
48343,"Morris, TX",651792,677463,747686
48345,"Motley, TX",36742,45645,37941
48347,"Nacogdoches, TX",2691796,2814430,2903057
48349,"Navarro, TX",1687056,1830392,1865767
48351,"Newton, TX",465211,466857,448567
48353,"Nolan, TX",949835,1010952,941869
48355,"Nueces, TX",20023410,20039022,21605890
48357,"Ochiltree, TX",764694,934056,863631
48359,"Oldham, TX",300791,326533,318951
48361,"Orange, TX",4043012,4102075,4669626
48363,"Palo Pinto, TX",995584,1018723,1013703
48365,"Panola, TX",2380973,2288820,1909902
48367,"Parker, TX",5358861,5553287,5842457
48369,"Parmer, TX",985225,1071803,1098370
48371,"Pecos, TX",1904800,2493864,2373457
48373,"Polk, TX",1346148,1404585,1429141
48375,"Potter, TX",8732579,8710562,8884596
48377,"Presidio, TX",237632,258530,273515
48379,"Rains, TX",232594,248674,262962
48381,"Randall, TX",4282593,4558339,4742155
48383,"Reagan, TX",2278407,3582456,4766949
48385,"Real, TX",77880,81094,81313
48387,"Red River, TX",326175,351433,349899
48389,"Reeves, TX",8203736,12519254,13156893
48391,"Refugio, TX",360708,415969,422504
48393,"Roberts, TX",163110,186792,162152
48395,"Robertson, TX",2278244,2485048,2452874
48397,"Rockwall, TX",5437845,5709112,6209706
48399,"Runnels, TX",358756,330768,335243
48401,"Rusk, TX",2413427,2360327,2188709
48403,"Sabine, TX",259653,300392,313876
48405,"San Augustine, TX",639415,781126,632717
48407,"San Jacinto, TX",366929,373889,393794
48409,"San Patricio, TX",2901459,3093133,2941371
48411,"San Saba, TX",149183,167386,154306
48413,"Schleicher, TX",125883,134083,149311
48415,"Scurry, TX",1380323,1699389,1846918
48417,"Shackelford, TX",283790,306519,260373
48419,"Shelby, TX",1459491,1453749,1598845
48421,"Sherman, TX",327484,526236,492467
48423,"Smith, TX",12089022,12669613,13120426
48425,"Somervell, TX",1283535,1329548,1329236
48427,"Starr, TX",1280408,1259798,1223145
48429,"Stephens, TX",348802,395363,400061
48431,"Sterling, TX",204022,231864,224200
48433,"Stonewall, TX",117901,136175,128093
48435,"Sutton, TX",197944,217132,187967
48437,"Swisher, TX",430112,507767,511069
48439,"Tarrant, TX",128362818,135192208,139883117
48441,"Taylor, TX",7149019,7404857,7698728
48443,"Terrell, TX",71768,57089,46905
48445,"Terry, TX",520712,547846,506462
48447,"Throckmorton, TX",71787,157062,174030
48449,"Titus, TX",2134956,2085884,2249514
48451,"Tom Green, TX",6628840,6716468,6916630
48453,"Travis, TX",154338801,160912722,165671955
48455,"Trinity, TX",272783,266662,264446
48457,"Tyler, TX",464528,554870,572964
48459,"Upshur, TX",844627,905589,906791
48461,"Upton, TX",3965468,6395007,7084209
48463,"Uvalde, TX",914174,965213,971073
48465,"Val Verde, TX",1855776,1891875,1934776
48467,"Van Zandt, TX",1385066,1449230,1498144
48469,"Victoria, TX",4761804,4908202,4994607
48471,"Walker, TX",2297435,2345307,2436259
48473,"Waller, TX",4014987,4460218,4367085
48475,"Ward, TX",2574099,4163719,4725137
48477,"Washington, TX",2282294,2586505,2525414
48479,"Webb, TX",11979050,13156393,13161195
48481,"Wharton, TX",1849554,2108305,2118801
48483,"Wheeler, TX",332952,392713,343428
48485,"Wichita, TX",5842593,5953690,6000261
48487,"Wilbarger, TX",775686,797011,803789
48489,"Willacy, TX",553356,562489,542594
48491,"Williamson, TX",30477421,32993108,34984848
48493,"Wilson, TX",1182766,1324067,1412855
48495,"Winkler, TX",1229610,1755675,1964694
48497,"Wise, TX",3241653,3498657,3339833
48499,"Wood, TX",1519591,1622976,1678292
48501,"Yoakum, TX",1382608,2127673,2214822
48503,"Young, TX",912551,1085789,1100483
48505,"Zapata, TX",606346,602348,552291
48507,"Zavala, TX",532278,836610,854913
49001,"Beaver, UT",440888,389549,416765
49003,"Box Elder, UT",2692240,2875106,2894878
49005,"Cache, UT",6574773,6898463,7165803
49007,"Carbon, UT",861838,1063916,918791
49009,"Daggett, UT",106948,116735,112172
49011,"Davis, UT",16767342,17368047,18149590
49013,"Duchesne, UT",1167257,1498152,1602306
49015,"Emery, UT",1344588,1087020,1109249
49017,"Garfield, UT",305411,319191,341149
49019,"Grand, UT",693177,715357,704674
49021,"Iron, UT",2242469,2388703,2421909
49023,"Juab, UT",701826,730564,688868
49025,"Kane, UT",424822,438231,430284
49027,"Millard, UT",998907,1112650,1124088
49029,"Morgan, UT",392330,405280,420698
49031,"Piute, UT",69953,83136,101591
49033,"Rich, UT",149823,180321,194371
49035,"Salt Lake, UT",112852021,116647514,119476922
49037,"San Juan, UT",489355,578071,632119
49039,"Sanpete, UT",1042847,1108324,1197301
49041,"Sevier, UT",1138345,1220571,1207257
49043,"Summit, UT",4477204,4555281,4672480
49045,"Tooele, UT",2237428,2268143,2491322
49047,"Uintah, UT",1903749,2187112,2325013
49049,"Utah, UT",34912937,36381816,38928334
49051,"Wasatch, UT",1350926,1400379,1411894
49053,"Washington, UT",8176823,8437169,8822616
49055,"Wayne, UT",113423,119876,119504
49057,"Weber, UT",13271364,13773787,14325610
50001,"Addison, VT",1707585,1731073,1816615
50003,"Bennington, VT",1775062,1823362,1872849
50005,"Caledonia, VT",1210195,1223877,1277281
50007,"Chittenden, VT",12739334,12851398,13170478
50009,"Essex, VT",142971,139906,138755
50011,"Franklin, VT",2081644,2131389,2202584
50013,"Grand Isle, VT",191479,193462,202934
50015,"Lamoille, VT",1234437,1269760,1293434
50017,"Orange, VT",843768,869288,911242
50019,"Orleans, VT",1156463,1137578,1197362
50021,"Rutland, VT",2773887,2816148,2915195
50023,"Washington, VT",3965979,4021379,4108451
50025,"Windham, VT",2316408,2397892,2378574
50027,"Windsor, VT",2789143,2902636,2922765
51001,"Accomack, VA",1779121,1581707,1609589
51007,"Amelia, VA",327025,289023,292432
51009,"Amherst, VA",783250,804716,835793
51011,"Appomattox, VA",325131,346317,358211
51013,"Arlington, VA",38535970,40795731,41376780
51017,"Bath, VA",232037,244870,257786
51019,"Bedford, VA*",1999962,2069784,2100757
51021,"Bland, VA",193796,204258,209500
51023,"Botetourt, VA",1366704,1411994,1449517
51025,"Brunswick, VA",817994,781416,925439
51027,"Buchanan, VA",1137003,1093198,980668
51029,"Buckingham, VA",498843,532003,533917
51033,"Caroline, VA",825141,891007,955036
51036,"Charles City, VA",224823,249324,260076
51037,"Charlotte, VA",291313,287145,283077
51041,"Chesterfield, VA",17360574,17811292,18545492
51043,"Clarke, VA",452177,459821,466681
51045,"Craig, VA",102582,105329,108127
51047,"Culpeper, VA",1976326,2048484,2145613
51049,"Cumberland, VA",179583,160419,176022
51051,"Dickenson, VA",628526,654572,586745
51057,"Essex, VA",354380,416375,430563
51061,"Fauquier, VA",3006503,3045293,3227177
51063,"Floyd, VA",394449,406183,417534
51065,"Fluvanna, VA",887409,939111,960306
51067,"Franklin, VA",1604855,1624724,1668099
51071,"Giles, VA",587213,722071,707171
51073,"Gloucester, VA",945869,1006195,1038636
51075,"Goochland, VA",3070723,3044661,2978868
51077,"Grayson, VA",267770,303939,305499
51079,"Greene, VA",472881,498196,521484
51083,"Halifax, VA",1166653,1171237,1239321
51085,"Hanover, VA",6589348,6964934,7021908
51087,"Henrico, VA",31163682,29506032,29755353
51091,"Highland, VA",78582,77181,86710
51093,"Isle of Wight, VA",1365771,1589046,1297039
51097,"King and Queen, VA",145661,147536,156548
51099,"King George, VA",2159040,2274282,2349561
51101,"King William, VA",528806,587533,634290
51103,"Lancaster, VA",490604,530498,528927
51105,"Lee, VA",396415,423281,432174
51107,"Loudoun, VA",33320670,35886030,37440677
51109,"Louisa, VA",2323484,2423805,2371939
51111,"Lunenburg, VA",239040,248307,256401
51113,"Madison, VA",349632,377530,391490
51115,"Mathews, VA",188645,198983,198513
51117,"Mecklenburg, VA",1139961,1174374,1240310
51119,"Middlesex, VA",372143,384677,393188
51125,"Nelson, VA",537643,547115,546625
51127,"New Kent, VA",624876,742378,809693
51131,"Northampton, VA",425684,511184,513131
51133,"Northumberland, VA",357410,378330,374654
51135,"Nottoway, VA",553000,538603,536933
51137,"Orange, VA",1096041,1183691,1218502
51139,"Page, VA",679862,684384,673053
51141,"Patrick, VA",390484,400322,402644
51145,"Powhatan, VA",869048,899142,949840
51147,"Prince Edward, VA",750540,756568,769207
51155,"Pulaski, VA",1560313,1529749,1572597
51157,"Rappahannock, VA",303242,320873,317344
51159,"Richmond, VA",283840,294572,303917
51167,"Russell, VA",671468,703937,714713
51169,"Scott, VA",428056,444996,461246
51171,"Shenandoah, VA",1770776,1744925,1775441
51173,"Smyth, VA",1039319,1078128,1082653
51179,"Stafford, VA",6498922,6598755,6586373
51181,"Surry, VA",1259572,1288603,1151960
51183,"Sussex, VA",332177,347829,330729
51185,"Tazewell, VA",1237788,1320720,1313434
51187,"Warren, VA",1838113,1971744,1970967
51193,"Westmoreland, VA",446240,503445,502877
51197,"Wythe, VA",1518094,1508096,1498629
51510,"Alexandria (Independent City), VA",14914516,14292120,14388228
51550,"Chesapeake (Independent City), VA",11185105,11671963,11925555
51650,"Hampton (Independent City), VA",6679422,6936133,7252088
51700,"Newport News (Independent City), VA",15000181,15591531,15527021
51710,"Norfolk (Independent City), VA",20634709,20904231,21097861
51740,"Portsmouth (Independent City), VA",6151033,6078814,6015283
51760,"Richmond (Independent City), VA",26107823,27425168,28127971
51770,"Roanoke (Independent City), VA",7560859,7749618,7946958
51800,"Suffolk (Independent City), VA",4295576,4331150,4495006
51810,"Virginia Beach (Independent City), VA",23422354,24244620,25840101
51901,"Albemarle + Charlottesville, VA*",13044583,13615441,14042589
51903,"Alleghany + Covington, VA*",863365,834676,848405
51907,"Augusta, Staunton + Waynesboro, VA*",5371275,5431853,5538943
51911,"Campbell + Lynchburg, VA*",7314801,7517453,7660513
51913,"Carroll + Galax, VA*",937381,975881,997301
51918,"Dinwiddie, Colonial Heights + Petersburg, VA*",2967819,3123894,3150863
51919,"Fairfax, Fairfax City + Falls Church, VA*",139244840,146921290,151225537
51921,"Frederick + Winchester, VA*",7259919,7376912,7536165
51923,"Greensville + Emporia, VA*",1602384,1576145,1558897
51929,"Henry + Martinsville, VA*",2243859,2261227,2299788
51931,"James City + Williamsburg, VA*",5886776,5934275,5940811
51933,"Montgomery + Radford, VA*",5698033,5974636,6150730
51939,"Pittsylvania + Danville, VA*",3537843,3684012,3651879
51941,"Prince George + Hopewell, VA*",3858712,4043370,4113138
51942,"Prince William, Manassas + Manassas Park, VA*",22847210,24064748,24926326
51944,"Roanoke + Salem, VA*",6234527,6255570,6411823
51945,"Rockbridge, Buena Vista + Lexington, VA*",1277550,1361613,1391574
51947,"Rockingham + Harrisonburg, VA*",8571712,8225102,8344240
51949,"Southampton + Franklin, VA*",819503,803608,781153
51951,"Spotsylvania + Fredericksburg, VA*",6978317,7466117,7988890
51953,"Washington + Bristol, VA*",3364821,3509067,3551196
51955,"Wise + Norton, VA*",1654302,1648331,1700679
51958,"York + Poquoson, VA*",2932989,2924751,3085720
53001,"Adams, WA",1074347,887006,1097173
53003,"Asotin, WA",718550,725854,753733
53005,"Benton, WA",12153292,12544715,13124028
53007,"Chelan, WA",5121948,5633507,5563975
53009,"Clallam, WA",2777591,2806288,2940757
53011,"Clark, WA",24917642,25235910,26085187
53013,"Columbia, WA",353033,369531,376028
53015,"Cowlitz, WA",5531954,5460553,5530726
53017,"Douglas, WA",1957729,1997327,2190136
53019,"Ferry, WA",192620,199105,210990
53021,"Franklin, WA",4301139,4153007,4359524
53023,"Garfield, WA",194989,160780,165041
53025,"Grant, WA",5647646,6760819,6812669
53027,"Grays Harbor, WA",2660765,2831924,2904808
53029,"Island, WA",3507513,3541426,3623667
53031,"Jefferson, WA",1340423,1391156,1435541
53033,"King, WA",365043589,386756646,409159636
53035,"Kitsap, WA",13673490,13911878,14380899
53037,"Kittitas, WA",1939896,1982655,2005844
53039,"Klickitat, WA",1646946,1804338,1877501
53041,"Lewis, WA",3705384,3617900,3869765
53043,"Lincoln, WA",578992,400551,496467
53045,"Mason, WA",1722419,1792820,1889628
53047,"Okanogan, WA",1437217,1737346,1844474
53049,"Pacific, WA",767035,749918,787061
53051,"Pend Oreille, WA",552727,558703,594499
53053,"Pierce, WA",48207929,48758438,50061822
53055,"San Juan, WA",918965,938168,948762
53057,"Skagit, WA",6503870,6577017,7177856
53059,"Skamania, WA",317364,322253,328555
53061,"Snohomish, WA",46674106,49056656,49915375
53063,"Spokane, WA",29749736,30362011,31291275
53065,"Stevens, WA",1226175,1252699,1335970
53067,"Thurston, WA",15824866,16063896,16900081
53069,"Wahkiakum, WA",105633,106956,105055
53071,"Walla Walla, WA",3390674,3458946,3534101
53073,"Whatcom, WA",14032240,14630838,15565102
53075,"Whitman, WA",2751338,2430568,2483770
53077,"Yakima, WA",10450002,10277838,10144203
54001,"Barbour, WV",500304,541953,567910
54003,"Berkeley, WV",4252134,4442794,4687464
54005,"Boone, WV",630573,607767,804174
54007,"Braxton, WV",293484,308277,321673
54009,"Brooke, WV",879919,959807,985840
54011,"Cabell, WV",4933223,5129736,5313364
54013,"Calhoun, WV",111813,123010,117201
54015,"Clay, WV",107547,157669,166509
54017,"Doddridge, WV",524430,651516,598316
54019,"Fayette, WV",1097198,1157009,1206603
54021,"Gilmer, WV",167329,179519,182242
54023,"Grant, WV",466390,447223,471794
54025,"Greenbrier, WV",1134523,1146625,1126193
54027,"Hampshire, WV",407550,404656,434889
54029,"Hancock, WV",944935,953266,988648
54031,"Hardy, WV",766634,768988,765693
54033,"Harrison, WV",4427765,4778045,4784228
54035,"Jackson, WV",816364,950583,882243
54037,"Jefferson, WV",1917090,2114269,2356263
54039,"Kanawha, WV",10930763,11214807,11439241
54041,"Lewis, WV",538899,559279,572871
54043,"Lincoln, WV",218501,251538,264891
54045,"Logan, WV",1423157,1414540,1499937
54047,"McDowell, WV",543183,525634,533902
54049,"Marion, WV",2262147,2218640,2319464
54051,"Marshall, WV",2624124,2593999,2692990
54053,"Mason, WV",706775,781059,856490
54055,"Mercer, WV",1721090,1780791,1794791
54057,"Mineral, WV",857478,849037,885980
54059,"Mingo, WV",591063,667839,713683
54061,"Monongalia, WV",7216717,7306311,7455591
54063,"Monroe, WV",233572,232409,244421
54065,"Morgan, WV",296478,314851,313139
54067,"Nicholas, WV",639294,674540,663384
54069,"Ohio, WV",3641293,3699758,3808917
54071,"Pendleton, WV",212974,160602,179153
54073,"Pleasants, WV",559357,554815,451425
54075,"Pocahontas, WV",266658,268909,268962
54077,"Preston, WV",739263,744563,766168
54079,"Putnam, WV",2870432,2899031,3101871
54081,"Raleigh, WV",3187565,3300274,3427406
54083,"Randolph, WV",857687,855640,867254
54085,"Ritchie, WV",582448,658890,642697
54087,"Roane, WV",299118,296441,296389
54089,"Summers, WV",212467,218902,207761
54091,"Taylor, WV",580496,576776,601330
54093,"Tucker, WV",327318,284357,294178
54095,"Tyler, WV",1100880,1339863,1253477
54097,"Upshur, WV",711074,782678,807823
54099,"Wayne, WV",935222,1003440,1050709
54101,"Webster, WV",134315,137955,134897
54103,"Wetzel, WV",989673,1012174,1036788
54105,"Wirt, WV",68915,80941,72929
54107,"Wood, WV",3590920,3660317,3744336
54109,"Wyoming, WV",707444,720827,754138
55001,"Adams, WI",564996,562761,575023
55003,"Ashland, WI",694129,694839,707159
55005,"Barron, WI",2237961,2249935,2308208
55007,"Bayfield, WI",433850,443983,448328
55009,"Brown, WI",19169946,19496995,20129247
